,Red_Win,Blue_Win,Red_Champions,Blue_Champions
1545,False,True,"[85, 876, 142, 110, 37]","[43, 254, 84, 147, 235]"
1546,True,False,"[86, 121, 268, 110, 53]","[82, 57, 131, 523, 117]"
1547,False,True,"[14, 104, 902, 222, 166]","[777, 63, 268, 147, 43]"
1548,False,True,"[266, 17, 154, 81, 40]","[39, 59, 42, 110, 267]"
1549,True,False,"[82, 5, 910, 119, 432]","[92, 20, 518, 427, 89]"
1550,True,False,"[43, 106, 105, 360, 526]","[82, 238, 246, 498, 40]"
1551,True,False,"[82, 234, 4, 29, 888]","[84, 233, 910, 523, 117]"
1552,True,False,"[157, 64, 517, 110, 902]","[85, 107, 777, 147, 74]"
1553,False,True,"[516, 876, 91, 81, 235]","[887, 200, 34, 22, 117]"
1554,False,True,"[92, 24, 8, 110, 117]","[54, 107, 13, 202, 22]"
1555,False,True,"[266, 876, 69, 81, 432]","[79, 104, 157, 110, 43]"
1556,True,False,"[240, 62, 268, 202, 526]","[6, 120, 84, 429, 555]"
1557,True,False,"[4, 141, 2, 147, 111]","[240, 9, 43, 360, 888]"
1558,True,False,"[150, 60, 246, 523, 902]","[897, 121, 127, 51, 43]"
1559,True,False,"[31, 876, 126, 119, 888]","[39, 30, 910, 429, 12]"
1560,True,False,"[133, 5, 43, 110, 143]","[85, 79, 777, 81, 53]"
1561,True,False,"[77, 121, 268, 67, 16]","[266, 131, 55, 96, 497]"
1562,False,True,"[92, 76, 517, 67, 50]","[78, 79, 84, 81, 22]"
1563,True,False,"[74, 421, 238, 119, 526]","[240, 5, 4, 895, 44]"
1564,False,True,"[58, 876, 166, 202, 43]","[82, 91, 42, 119, 53]"
1565,False,True,"[106, 91, 103, 81, 40]","[79, 64, 4, 429, 111]"
1566,True,False,"[10, 254, 238, 236, 432]","[23, 5, 268, 498, 235]"
1567,False,True,"[2, 121, 84, 21, 154]","[24, 30, 246, 110, 432]"
1568,False,True,"[80, 64, 7, 81, 43]","[14, 63, 91, 429, 111]"
1569,True,False,"[164, 77, 99, 202, 43]","[516, 63, 518, 21, 53]"
1570,True,False,"[14, 5, 38, 147, 37]","[80, 28, 43, 360, 111]"
1571,True,False,"[122, 5, 711, 147, 267]","[24, 234, 96, 523, 526]"
1572,True,False,"[10, 56, 887, 236, 902]","[41, 79, 105, 5, 154]"
1573,False,True,"[164, 121, 7, 81, 910]","[114, 131, 101, 429, 888]"
1574,True,False,"[133, 154, 39, 523, 117]","[58, 91, 55, 96, 902]"
1575,True,False,"[78, 203, 61, 523, 37]","[114, 120, 84, 51, 16]"
1576,False,True,"[27, 20, 711, 110, 432]","[17, 107, 157, 523, 412]"
1577,False,True,"[39, 107, 4, 51, 432]","[57, 154, 126, 67, 235]"
1578,False,True,"[68, 60, 150, 202, 43]","[77, 5, 42, 17, 35]"
1579,True,False,"[122, 63, 3, 110, 22]","[75, 141, 8, 81, 432]"
1580,False,True,"[24, 876, 134, 202, 57]","[114, 72, 105, 29, 555]"
1581,False,True,"[875, 104, 103, 8, 53]","[55, 141, 99, 236, 267]"
1582,True,False,"[19, 5, 34, 110, 432]","[266, 203, 134, 21, 40]"
1583,True,False,"[122, 876, 43, 246, 40]","[104, 141, 517, 111, 360]"
1584,False,True,"[516, 64, 268, 81, 201]","[110, 120, 38, 145, 497]"
1585,True,False,"[82, 427, 4, 67, 117]","[777, 24, 131, 202, 147]"
1586,True,False,"[67, 5, 518, 145, 111]","[777, 24, 43, 29, 902]"
1587,False,True,"[887, 56, 131, 67, 432]","[266, 91, 55, 498, 22]"
1588,True,False,"[122, 141, 157, 147, 432]","[106, 56, 142, 236, 902]"
1589,False,True,"[75, 233, 105, 110, 267]","[2, 77, 8, 21, 40]"
1590,True,False,"[17, 5, 80, 81, 143]","[887, 64, 103, 15, 37]"
1591,True,False,"[150, 141, 136, 221, 350]","[122, 154, 17, 360, 526]"
1592,False,True,"[84, 30, 157, 236, 235]","[92, 64, 103, 21, 22]"
1593,False,True,"[164, 5, 1, 110, 80]","[31, 59, 45, 21, 517]"
1594,False,True,"[114, 5, 103, 360, 201]","[126, 48, 268, 119, 497]"
1595,True,False,"[266, 254, 142, 110, 89]","[24, 107, 38, 115, 67]"
1596,False,True,"[266, 254, 45, 523, 902]","[897, 234, 34, 51, 43]"
1597,False,True,"[82, 64, 777, 222, 526]","[54, 20, 4, 360, 161]"
1598,True,False,"[92, 30, 103, 236, 267]","[34, 233, 58, 910, 57]"
1599,True,False,"[84, 121, 99, 67, 235]","[122, 5, 103, 81, 267]"
1600,True,False,"[50, 141, 3, 22, 902]","[6, 5, 910, 523, 497]"
1601,False,True,"[78, 68, 69, 110, 22]","[266, 107, 517, 202, 432]"
1602,True,False,"[518, 5, 55, 119, 40]","[114, 121, 910, 360, 26]"
1603,True,False,"[6, 254, 4, 202, 910]","[24, 120, 163, 236, 902]"
1604,True,False,"[86, 79, 517, 21, 143]","[24, 233, 910, 202, 235]"
1605,False,True,"[86, 5, 43, 74, 555]","[24, 64, 55, 51, 432]"
1606,True,False,"[4, 234, 233, 15, 432]","[897, 238, 45, 18, 412]"
1607,False,True,"[80, 131, 42, 67, 25]","[78, 64, 61, 134, 235]"
1608,True,False,"[86, 141, 84, 110, 16]","[92, 234, 157, 147, 235]"
1609,False,True,"[777, 427, 268, 15, 43]","[133, 5, 55, 81, 26]"
1610,False,True,"[266, 876, 142, 110, 22]","[68, 59, 246, 235, 79]"
1611,True,False,"[887, 64, 43, 29, 902]","[875, 121, 105, 67, 497]"
1612,True,False,"[24, 421, 517, 147, 37]","[10, 120, 8, 81, 910]"
1613,False,True,"[14, 203, 38, 236, 888]","[266, 5, 84, 81, 53]"
1614,False,True,"[68, 234, 55, 235, 40]","[777, 876, 910, 523, 526]"
1615,True,False,"[48, 62, 42, 222, 497]","[266, 56, 166, 81, 161]"
1616,False,True,"[266, 76, 777, 110, 143]","[223, 5, 55, 429, 555]"
1617,True,False,"[48, 5, 163, 236, 53]","[82, 234, 8, 235, 223]"
1618,True,False,"[85, 254, 8, 119, 432]","[54, 5, 161, 67, 147]"
1619,True,False,"[79, 30, 238, 222, 37]","[777, 245, 68, 110, 910]"
1620,True,False,"[201, 84, 235, 56, 80]","[31, 902, 157, 154, 236]"
1621,True,False,"[777, 107, 8, 910, 432]","[92, 876, 55, 21, 89]"
1622,False,True,"[122, 17, 75, 119, 12]","[23, 104, 101, 147, 37]"
1623,False,True,"[350, 876, 18, 14, 81]","[48, 77, 59, 115, 432]"
1624,False,True,"[24, 421, 91, 69, 143]","[54, 120, 4, 119, 526]"
1625,False,True,"[887, 876, 166, 429, 111]","[39, 4, 90, 67, 888]"
1626,False,True,"[133, 72, 50, 236, 267]","[166, 30, 91, 221, 143]"
1627,False,True,"[79, 107, 3, 67, 412]","[122, 154, 777, 236, 43]"
1628,True,False,"[157, 200, 54, 81, 37]","[887, 48, 910, 43, 235]"
1629,False,True,"[897, 91, 8, 523, 37]","[86, 121, 518, 67, 555]"
1630,False,True,"[24, 234, 127, 236, 902]","[79, 121, 77, 29, 43]"
1631,False,True,"[78, 233, 8, 81, 350]","[14, 120, 126, 429, 518]"
1632,False,True,"[122, 56, 90, 21, 63]","[68, 104, 777, 50, 89]"
1633,True,False,"[122, 121, 268, 147, 235]","[69, 254, 910, 236, 902]"
1634,True,False,"[897, 141, 26, 51, 412]","[166, 5, 69, 67, 40]"
1635,True,False,"[516, 254, 45, 523, 12]","[92, 63, 131, 21, 555]"
1636,False,True,"[154, 5, 99, 67, 40]","[68, 59, 268, 110, 53]"
1637,True,False,"[86, 56, 43, 119, 40]","[122, 121, 910, 4, 53]"
1638,False,True,"[897, 104, 8, 21, 143]","[6, 120, 142, 910, 412]"
1639,False,True,"[107, 32, 61, 202, 26]","[27, 200, 91, 110, 101]"
1640,True,False,"[92, 63, 91, 81, 53]","[266, 234, 34, 21, 43]"
1641,False,True,"[164, 35, 4, 147, 43]","[223, 113, 777, 202, 37]"
1642,True,False,"[91, 9, 268, 523, 902]","[85, 234, 55, 235, 53]"
1643,True,False,"[164, 104, 4, 110, 555]","[897, 63, 517, 202, 43]"
1644,False,True,"[68, 121, 30, 81, 53]","[141, 91, 8, 21, 111]"
1645,False,True,"[79, 120, 134, 235, 412]","[43, 876, 3, 498, 80]"
1646,True,False,"[126, 63, 81, 523, 902]","[266, 876, 91, 202, 37]"
1647,False,True,"[57, 5, 134, 360, 555]","[86, 35, 84, 110, 518]"
1648,False,True,"[79, 427, 238, 429, 89]","[84, 234, 8, 202, 21]"
1649,False,True,"[114, 876, 4, 67, 235]","[92, 28, 55, 498, 497]"
1650,False,True,"[82, 107, 950, 51, 902]","[420, 77, 8, 157, 40]"
1651,False,True,"[45, 64, 18, 119, 40]","[107, 30, 517, 202, 432]"
1652,True,False,"[420, 60, 126, 895, 40]","[84, 107, 45, 360, 53]"
1653,False,True,"[887, 56, 43, 51, 235]","[84, 64, 61, 523, 22]"
1654,False,True,"[92, 63, 134, 51, 497]","[266, 120, 14, 147, 29]"
1655,True,False,"[39, 5, 55, 523, 412]","[887, 427, 18, 21, 526]"
1656,True,False,"[24, 876, 268, 67, 555]","[14, 163, 34, 81, 235]"
1657,False,True,"[23, 30, 91, 236, 267]","[67, 5, 142, 81, 53]"
1658,True,False,"[897, 11, 84, 15, 412]","[102, 254, 3, 81, 43]"
1659,False,True,"[897, 104, 910, 22, 555]","[516, 5, 38, 360, 201]"
1660,False,True,"[126, 154, 518, 96, 412]","[58, 19, 136, 110, 902]"
1661,True,False,"[122, 233, 8, 236, 53]","[516, 203, 55, 21, 43]"
1662,False,True,"[92, 30, 27, 18, 235]","[133, 120, 68, 81, 43]"
1663,False,True,"[78, 234, 13, 119, 37]","[122, 154, 8, 202, 40]"
1664,True,False,"[23, 121, 79, 81, 432]","[122, 120, 268, 360, 57]"
1665,False,True,"[266, 24, 518, 81, 43]","[36, 5, 268, 147, 235]"
1666,True,False,"[122, 107, 101, 202, 22]","[875, 203, 55, 81, 432]"
1667,False,True,"[777, 157, 555, 427, 43]","[24, 63, 711, 81, 235]"
1668,True,False,"[24, 5, 517, 235, 147]","[126, 64, 518, 21, 57]"
1669,False,True,"[86, 121, 8, 523, 432]","[133, 28, 61, 360, 555]"
1670,False,True,"[887, 234, 79, 110, 50]","[122, 427, 34, 235, 223]"
1671,True,False,"[223, 99, 81, 420, 64]","[236, 127, 35, 114, 235]"
1672,False,True,"[240, 56, 43, 147, 432]","[122, 200, 163, 429, 40]"
1673,False,True,"[43, 64, 4, 523, 235]","[777, 141, 131, 222, 555]"
1674,False,True,"[27, 254, 910, 145, 497]","[54, 30, 91, 523, 63]"
1675,True,False,"[64, 876, 91, 429, 888]","[24, 131, 7, 202, 235]"
1676,False,True,"[897, 421, 43, 81, 235]","[57, 254, 268, 157, 12]"
1677,True,False,"[157, 5, 518, 51, 201]","[777, 245, 84, 236, 111]"
1678,False,True,"[24, 76, 55, 360, 555]","[14, 17, 246, 157, 12]"
1679,True,False,"[79, 154, 157, 202, 235]","[126, 30, 38, 15, 555]"
1680,True,False,"[150, 11, 99, 110, 44]","[266, 234, 18, 29, 25]"
1681,False,True,"[54, 876, 56, 526, 147]","[517, 163, 777, 29, 432]"
1682,True,False,"[58, 63, 517, 157, 111]","[516, 254, 43, 895, 412]"
1683,True,False,"[48, 91, 268, 235, 22]","[17, 5, 134, 236, 267]"
1684,False,True,"[80, 77, 45, 119, 432]","[58, 876, 518, 360, 111]"
1685,False,True,"[777, 91, 101, 523, 117]","[82, 59, 246, 51, 518]"
1686,True,False,"[114, 63, 34, 22, 53]","[133, 200, 112, 21, 432]"
1687,False,True,"[122, 23, 55, 86, 37]","[85, 62, 43, 523, 412]"
1688,False,True,"[266, 56, 45, 51, 26]","[126, 79, 157, 498, 432]"
1689,False,True,"[897, 234, 69, 110, 910]","[45, 56, 268, 81, 432]"
1690,False,True,"[516, 68, 112, 360, 555]","[114, 120, 4, 43, 40]"
1691,False,True,"[68, 876, 96, 523, 902]","[266, 121, 42, 236, 267]"
1692,False,True,"[79, 200, 126, 81, 432]","[84, 154, 91, 157, 40]"
1693,True,False,"[897, 76, 245, 235, 40]","[92, 876, 777, 236, 53]"
1694,True,False,"[82, 56, 166, 110, 526]","[24, 59, 8, 21, 63]"
1695,True,False,"[122, 234, 103, 21, 89]","[266, 141, 8, 145, 432]"
1696,False,True,"[516, 28, 166, 81, 432]","[266, 63, 103, 202, 40]"
1697,False,True,"[897, 63, 39, 67, 902]","[27, 56, 42, 498, 555]"
1698,True,False,"[58, 203, 69, 119, 111]","[154, 121, 157, 29, 201]"
1699,False,True,"[516, 79, 91, 18, 432]","[897, 64, 4, 222, 37]"
1700,False,True,"[164, 141, 131, 18, 412]","[114, 57, 84, 22, 910]"
1701,False,True,"[62, 876, 79, 235, 7]","[4, 523, 526, 234, 897]"
1702,True,False,"[92, 104, 103, 21, 12]","[875, 64, 127, 360, 44]"
1703,True,False,"[122, 518, 4, 81, 902]","[2, 104, 166, 21, 50]"
1704,False,True,"[24, 28, 157, 51, 432]","[58, 5, 518, 110, 497]"
1705,True,False,"[777, 876, 910, 81, 40]","[69, 104, 518, 202, 432]"
1706,False,True,"[897, 91, 55, 110, 267]","[887, 79, 777, 119, 111]"
1707,False,True,"[84, 91, 517, 222, 902]","[86, 19, 43, 147, 35]"
1708,False,True,"[27, 64, 4, 29, 37]","[126, 876, 42, 81, 43]"
1709,True,False,"[86, 104, 55, 21, 526]","[266, 234, 1, 119, 111]"
1710,False,True,"[81, 234, 142, 110, 43]","[13, 121, 268, 22, 29]"
1711,False,True,"[48, 120, 8, 202, 555]","[82, 141, 3, 51, 57]"
1712,False,True,"[48, 11, 163, 147, 29]","[78, 421, 127, 360, 43]"
1713,False,True,"[897, 200, 910, 110, 902]","[114, 5, 518, 51, 161]"
1714,False,True,"[92, 60, 897, 22, 902]","[887, 121, 69, 67, 518]"
1715,False,True,"[887, 245, 166, 236, 902]","[98, 64, 4, 22, 16]"
1716,False,True,"[98, 876, 136, 236, 161]","[82, 121, 7, 202, 235]"
1717,True,False,"[887, 233, 103, 81, 555]","[58, 234, 55, 147, 235]"
1718,False,True,"[82, 876, 897, 429, 89]","[2, 63, 246, 62, 350]"
1719,True,False,"[122, 32, 166, 360, 497]","[2, 876, 90, 523, 40]"
1720,False,True,"[82, 876, 4, 222, 412]","[240, 28, 268, 81, 57]"
1721,True,False,"[24, 107, 131, 110, 432]","[68, 30, 157, 119, 89]"
1722,True,False,"[516, 104, 84, 236, 267]","[897, 121, 43, 81, 432]"
1723,False,True,"[43, 104, 245, 222, 44]","[92, 234, 61, 21, 147]"
1724,True,False,"[13, 427, 777, 110, 43]","[122, 59, 161, 147, 53]"
1725,True,False,"[79, 120, 4, 236, 902]","[516, 526, 103, 360, 497]"
1726,False,True,"[111, 5, 268, 523, 902]","[887, 35, 61, 236, 267]"
1727,False,True,"[54, 121, 61, 498, 53]","[36, 876, 8, 81, 43]"
1728,True,False,"[897, 120, 163, 67, 432]","[875, 56, 1, 145, 40]"
1729,False,True,"[84, 107, 68, 236, 902]","[8, 63, 910, 202, 432]"
1730,False,True,"[92, 19, 38, 119, 117]","[64, 98, 8, 235, 16]"
1731,True,False,"[14, 63, 134, 21, 267]","[80, 876, 38, 81, 143]"
1732,False,True,"[24, 876, 246, 147, 235]","[92, 887, 99, 110, 432]"
1733,True,False,"[92, 131, 157, 895, 235]","[122, 60, 4, 81, 35]"
1734,False,True,"[10, 79, 268, 236, 89]","[92, 427, 517, 360, 53]"
1735,True,False,"[114, 200, 7, 110, 902]","[54, 63, 238, 21, 526]"
1736,False,True,"[6, 5, 127, 202, 101]","[77, 141, 69, 360, 111]"
1737,False,True,"[31, 63, 4, 110, 111]","[27, 120, 518, 81, 43]"
1738,False,True,"[240, 28, 246, 21, 111]","[516, 107, 134, 498, 201]"
1739,True,False,"[266, 24, 112, 498, 497]","[84, 19, 90, 81, 43]"
1740,True,False,"[83, 28, 99, 202, 412]","[98, 104, 134, 119, 40]"
1741,True,False,"[887, 107, 18, 29, 555]","[875, 427, 268, 96, 497]"
1742,False,True,"[82, 421, 1, 267, 222]","[246, 104, 84, 29, 16]"
1743,False,True,"[516, 876, 777, 145, 53]","[82, 56, 910, 221, 412]"
1744,False,True,"[82, 234, 4, 29, 117]","[897, 107, 63, 222, 37]"
1745,False,True,"[31, 56, 34, 202, 43]","[86, 63, 4, 145, 235]"
1746,False,True,"[266, 24, 910, 202, 53]","[122, 427, 517, 157, 43]"
1747,False,True,"[887, 120, 91, 202, 412]","[84, 64, 518, 81, 43]"
1748,True,False,"[113, 200, 127, 67, 427]","[126, 107, 103, 429, 888]"
1749,True,False,"[166, 254, 84, 202, 143]","[54, 234, 3, 81, 40]"
1750,True,False,"[85, 9, 777, 110, 117]","[27, 5, 245, 235, 51]"
1751,True,False,"[897, 200, 7, 236, 902]","[54, 104, 112, 22, 40]"
1752,False,True,"[2, 56, 55, 81, 40]","[887, 121, 246, 51, 555]"
1753,True,False,"[897, 203, 268, 81, 412]","[10, 254, 131, 202, 432]"
1754,False,True,"[202, 120, 82, 110, 555]","[67, 57, 115, 29, 888]"
1755,True,False,"[122, 120, 4, 29, 902]","[516, 121, 268, 360, 44]"
1756,True,False,"[6, 91, 55, 81, 432]","[516, 104, 43, 110, 40]"
1757,True,False,"[8, 526, 236, 222, 40]","[23, 5, 79, 910, 902]"
1758,True,False,"[77, 141, 126, 147, 497]","[110, 876, 91, 202, 12]"
1759,False,True,"[266, 17, 55, 29, 235]","[24, 163, 238, 161, 16]"
1760,True,False,"[68, 77, 8, 222, 235]","[114, 30, 157, 4, 12]"
1761,False,True,"[86, 163, 134, 221, 350]","[266, 35, 246, 110, 99]"
1762,True,False,"[24, 427, 236, 81, 37]","[110, 104, 31, 523, 432]"
1763,False,True,"[98, 876, 126, 360, 111]","[17, 121, 61, 221, 57]"
1764,True,False,"[238, 876, 7, 110, 40]","[777, 30, 4, 81, 412]"
1765,False,True,"[92, 5, 84, 157, 12]","[54, 107, 268, 21, 555]"
1766,False,True,"[67, 64, 43, 523, 37]","[80, 163, 166, 236, 267]"
1767,True,False,"[268, 33, 126, 202, 164]","[24, 28, 245, 119, 40]"
1768,False,True,"[103, 63, 78, 29, 117]","[84, 203, 50, 202, 526]"
1769,False,True,"[164, 57, 112, 22, 43]","[114, 245, 268, 119, 235]"
1770,False,True,"[85, 427, 91, 81, 53]","[14, 887, 92, 22, 43]"
1771,False,True,"[43, 104, 68, 523, 44]","[79, 254, 55, 429, 432]"
1772,False,True,"[114, 104, 38, 119, 143]","[92, 141, 166, 4, 35]"
1773,False,True,"[82, 104, 43, 21, 497]","[897, 245, 126, 51, 22]"
1774,True,False,"[69, 203, 103, 235, 432]","[114, 91, 42, 119, 57]"
1775,True,False,"[897, 120, 55, 67, 35]","[39, 33, 103, 429, 497]"
1776,True,False,"[133, 5, 42, 235, 147]","[164, 234, 268, 110, 40]"
1777,False,True,"[36, 203, 43, 81, 40]","[8, 876, 126, 429, 526]"
1778,False,True,"[516, 68, 268, 222, 432]","[122, 200, 43, 236, 902]"
1779,False,True,"[54, 48, 517, 236, 412]","[164, 876, 80, 110, 63]"
1780,True,False,"[897, 121, 43, 236, 902]","[10, 254, 518, 18, 555]"
1781,False,True,"[85, 107, 517, 498, 37]","[266, 154, 236, 910, 497]"
1782,False,True,"[84, 56, 202, 4, 235]","[266, 200, 1, 81, 497]"
1783,True,False,"[84, 121, 91, 21, 44]","[24, 141, 166, 67, 22]"
1784,True,False,"[77, 254, 268, 4, 267]","[19, 876, 246, 29, 117]"
1785,False,True,"[114, 24, 8, 523, 89]","[266, 28, 38, 119, 555]"
1786,False,True,"[82, 200, 157, 22, 902]","[6, 121, 50, 498, 111]"
1787,True,False,"[39, 107, 84, 30, 555]","[68, 876, 91, 21, 526]"
1788,False,True,"[23, 91, 268, 161, 235]","[897, 30, 7, 360, 111]"
1789,True,False,"[897, 233, 55, 110, 43]","[31, 56, 777, 523, 267]"
1790,False,True,"[516, 234, 42, 21, 526]","[6, 876, 126, 523, 40]"
1791,True,False,"[266, 68, 81, 202, 143]","[126, 141, 61, 67, 117]"
1792,True,False,"[897, 246, 268, 21, 432]","[114, 131, 518, 429, 526]"
1793,False,True,"[266, 107, 103, 22, 497]","[84, 254, 10, 429, 555]"
1794,False,True,"[82, 24, 39, 51, 40]","[150, 104, 84, 81, 432]"
1795,False,True,"[777, 120, 246, 147, 44]","[266, 876, 54, 202, 143]"
1796,False,True,"[420, 876, 69, 21, 101]","[67, 5, 517, 523, 412]"
1797,False,True,"[897, 876, 39, 523, 432]","[92, 121, 268, 81, 43]"
1798,False,True,"[6, 60, 518, 110, 22]","[114, 113, 84, 202, 517]"
1799,False,True,"[86, 131, 55, 119, 526]","[41, 20, 245, 498, 40]"
1800,True,False,"[164, 64, 134, 119, 111]","[2, 107, 518, 236, 63]"
1801,True,False,"[43, 154, 38, 202, 432]","[157, 76, 45, 51, 29]"
1802,False,True,"[67, 62, 61, 110, 37]","[266, 107, 517, 69, 79]"
1803,False,True,"[92, 203, 154, 67, 497]","[54, 141, 91, 4, 43]"
1804,False,True,"[19, 28, 950, 145, 526]","[887, 11, 245, 523, 412]"
1805,True,False,"[266, 68, 268, 22, 555]","[122, 876, 31, 29, 40]"
1806,True,False,"[166, 154, 777, 21, 99]","[23, 233, 7, 147, 432]"
1807,False,True,"[92, 107, 42, 236, 201]","[126, 32, 910, 51, 12]"
1808,True,False,"[14, 121, 42, 81, 101]","[17, 234, 910, 110, 902]"
1809,True,False,"[240, 141, 90, 147, 235]","[48, 163, 157, 29, 497]"
1810,False,True,"[86, 104, 4, 145, 432]","[84, 77, 67, 110, 902]"
1811,False,True,"[114, 56, 3, 67, 201]","[78, 30, 84, 360, 111]"
1812,False,True,"[50, 104, 166, 4, 29]","[82, 91, 23, 110, 37]"
1813,True,False,"[24, 876, 68, 81, 902]","[61, 427, 84, 67, 555]"
1814,True,False,"[79, 63, 157, 51, 43]","[27, 5, 55, 119, 555]"
1815,False,True,"[150, 245, 42, 236, 53]","[266, 200, 163, 202, 497]"
1816,True,False,"[238, 200, 777, 429, 44]","[41, 234, 38, 202, 101]"
1817,False,True,"[133, 33, 157, 29, 43]","[54, 120, 7, 145, 235]"
1818,False,True,"[48, 233, 910, 18, 164]","[2, 24, 55, 119, 902]"
1819,False,True,"[50, 141, 134, 21, 44]","[77, 233, 112, 81, 235]"
1820,True,False,"[41, 107, 268, 235, 497]","[126, 120, 61, 429, 888]"
1821,False,True,"[23, 254, 910, 202, 432]","[77, 427, 43, 110, 555]"
1822,False,True,"[246, 876, 84, 110, 497]","[92, 79, 134, 145, 555]"
1823,False,True,"[122, 63, 4, 81, 40]","[24, 30, 126, 110, 43]"
1824,False,True,"[41, 91, 42, 22, 432]","[39, 121, 131, 223, 235]"
1825,False,True,"[75, 876, 84, 202, 40]","[2, 30, 246, 145, 53]"
1826,False,True,"[887, 64, 127, 202, 432]","[14, 141, 8, 51, 267]"
1827,True,False,"[82, 63, 136, 89, 236]","[67, 145, 516, 234, 235]"
1828,False,True,"[54, 80, 246, 910, 235]","[517, 63, 18, 51, 43]"
1829,False,True,"[55, 141, 80, 119, 267]","[83, 91, 910, 147, 53]"
1830,False,True,"[14, 11, 887, 147, 12]","[114, 57, 103, 236, 235]"
1831,True,False,"[122, 421, 4, 147, 526]","[266, 63, 246, 157, 497]"
1832,False,True,"[2, 254, 245, 81, 43]","[14, 35, 101, 429, 267]"
1833,False,True,"[86, 121, 84, 236, 902]","[79, 141, 41, 235, 111]"
1834,False,True,"[777, 246, 18, 81, 40]","[517, 107, 157, 236, 235]"
1835,True,False,"[266, 107, 55, 67, 902]","[54, 141, 517, 236, 267]"
1836,True,False,"[2, 68, 8, 22, 43]","[77, 11, 142, 30, 555]"
1837,True,False,"[13, 91, 161, 360, 40]","[22, 59, 238, 69, 43]"
1838,False,True,"[777, 63, 99, 202, 235]","[84, 64, 134, 81, 143]"
1839,False,True,"[266, 24, 136, 81, 60]","[36, 33, 43, 221, 350]"
1840,False,True,"[126, 56, 105, 147, 235]","[23, 203, 161, 51, 516]"
1841,True,False,"[103, 64, 13, 81, 432]","[98, 876, 43, 29, 37]"
1842,False,True,"[266, 876, 166, 21, 22]","[39, 5, 55, 30, 432]"
1843,False,True,"[897, 876, 126, 21, 526]","[266, 104, 711, 910, 223]"
1844,False,True,"[48, 120, 103, 29, 117]","[777, 141, 517, 895, 235]"
1845,True,False,"[14, 233, 43, 360, 555]","[887, 421, 157, 67, 350]"
1846,True,False,"[24, 79, 121, 119, 40]","[266, 28, 18, 147, 235]"
1847,True,False,"[92, 91, 518, 360, 111]","[67, 35, 246, 235, 412]"
1848,False,True,"[420, 234, 61, 81, 910]","[14, 107, 45, 202, 101]"
1849,False,True,"[78, 427, 134, 202, 44]","[154, 141, 126, 222, 902]"
1850,True,False,"[96, 48, 127, 360, 107]","[19, 77, 55, 22, 16]"
1851,True,False,"[24, 427, 105, 110, 517]","[92, 876, 39, 119, 526]"
1852,True,False,"[4, 63, 238, 110, 902]","[80, 154, 777, 22, 40]"
1853,True,False,"[41, 121, 39, 235, 143]","[48, 254, 166, 910, 267]"
1854,False,True,"[82, 876, 238, 222, 98]","[223, 59, 134, 523, 412]"
1855,False,True,"[897, 141, 99, 110, 555]","[98, 876, 43, 67, 89]"
1856,False,True,"[14, 526, 142, 81, 43]","[50, 72, 1, 202, 79]"
1857,True,False,"[240, 120, 61, 29, 432]","[2, 141, 101, 81, 497]"
1858,False,True,"[36, 104, 910, 236, 267]","[68, 200, 43, 51, 78]"
1859,False,True,"[516, 427, 4, 67, 902]","[777, 5, 142, 119, 53]"
1860,True,False,"[14, 63, 21, 202, 40]","[150, 246, 4, 81, 111]"
1861,False,True,"[122, 63, 157, 45, 497]","[887, 28, 81, 236, 201]"
1862,False,True,"[24, 876, 127, 222, 25]","[75, 59, 103, 4, 35]"
1863,True,False,"[164, 63, 64, 360, 40]","[39, 245, 246, 29, 53]"
1864,True,False,"[114, 876, 84, 222, 412]","[92, 56, 61, 523, 201]"
1865,False,True,"[240, 56, 711, 50, 555]","[24, 64, 7, 429, 111]"
1866,False,True,"[150, 876, 43, 21, 111]","[48, 28, 157, 67, 235]"
1867,True,False,"[17, 64, 134, 236, 57]","[54, 30, 91, 222, 154]"
1868,True,False,"[48, 77, 268, 81, 43]","[516, 233, 147, 236, 902]"
1869,False,True,"[62, 64, 103, 51, 111]","[85, 60, 238, 81, 201]"
1870,False,True,"[78, 233, 142, 81, 432]","[92, 25, 777, 119, 267]"
1871,False,True,"[2, 121, 42, 222, 267]","[266, 234, 62, 51, 50]"
1872,True,False,"[78, 35, 101, 119, 16]","[10, 19, 18, 360, 111]"
1873,True,False,"[517, 62, 79, 236, 902]","[54, 427, 157, 360, 12]"
1874,False,True,"[777, 876, 103, 22, 43]","[266, 35, 166, 51, 25]"
1875,True,False,"[133, 64, 79, 112, 235]","[122, 131, 120, 81, 555]"
1876,False,True,"[516, 234, 245, 202, 40]","[897, 5, 166, 235, 22]"
